person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,person_gender_female,person_gender_male,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
61.0,103346.0,40,9000.0,9.99,0.09,22.0,699,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
58.0,103342.0,35,8000.0,11.49,0.08,28.0,625,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
64.0,105270.0,43,15000.0,7.51,0.14,27.0,681,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
61.0,94360.0,39,8525.0,14.54,0.09,27.0,673,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
51.0,139930.0,31,12000.0,7.88,0.09,29.0,676,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
64.0,145028.0,44,20000.0,11.11,0.14,25.0,644,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
69.0,144883.0,43,20000.0,14.84,0.14,27.0,673,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
55.0,148602.0,29,10000.0,10.99,0.07,26.0,658,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
54.0,155859.0,36,9000.0,11.49,0.06,18.0,707,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
65.0,160380.0,42,18000.0,11.01,0.11,25.0,675,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
61.0,178312.0,35,24000.0,10.38,0.13,20.0,720,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
54.0,204802.0,31,11000.0,6.62,0.05,20.0,650,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,196732.0,27,25000.0,14.11,0.13,30.0,630,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52.0,864746.0,28,7925.0,8.94,0.01,30.0,702,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
60.0,12247.0,40,2800.0,10.99,0.23,28.0,713,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
53.0,8000.0,30,1400.0,11.01,0.18,28.0,632,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60.0,118493.0,39,15000.0,16.29,0.13,29.0,637,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
55.0,61229.0,32,20000.0,7.51,0.33,28.0,705,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
69.0,29668.0,45,6000.0,6.62,0.2,23.0,724,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51.0,70414.0,28,1500.0,19.03,0.02,24.0,731,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
54.0,156093.0,29,9000.0,11.49,0.06,24.0,548,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
61.0,192895.0,39,24000.0,10.38,0.12,21.0,645,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
52.0,86458.0,27,7000.0,16.82,0.08,24.0,732,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
57.0,49067.0,34,15000.0,8.9,0.31,21.0,741,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51.0,73207.0,29,7500.0,11.01,0.1,23.0,720,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
58.0,87630.0,35,4500.0,11.01,0.05,23.0,725,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
52.0,79606.0,32,20000.0,15.58,0.25,19.0,684,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
52.0,78289.0,26,5000.0,11.26,0.06,20.0,660,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
65.0,91852.0,45,35000.0,10.99,0.38,28.0,686,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
28.0,46523.0,6,10750.0,10.75,0.23,9.0,717,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
26.0,123502.0,3,11439.0,7.16,0.09,4.0,559,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
25.0,36811.0,2,3000.0,11.13,0.08,4.0,601,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28.0,56191.0,1,7500.0,13.1,0.13,6.0,634,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25.0,84785.0,1,10000.0,9.76,0.12,3.0,650,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
22.0,54995.0,0,10000.0,10.91,0.18,3.0,686,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24.0,161159.0,2,24272.0,10.84,0.15,4.0,646,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28.0,84355.0,9,15000.0,12.57,0.18,5.0,597,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
25.0,97020.0,2,18000.0,5.79,0.19,3.0,636,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
24.0,88858.0,3,7000.0,6.99,0.08,4.0,629,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
25.0,147713.0,0,15000.0,11.58,0.1,4.0,518,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
33.0,127880.0,9,15000.0,11.9,0.12,8.0,663,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27.0,64121.0,3,4800.0,15.64,0.07,8.0,700,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
34.0,168750.0,10,12000.0,14.84,0.07,10.0,645,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
22.0,26352.0,0,6129.0,14.54,0.23,3.0,657,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
35.0,108886.0,10,4000.0,8.42,0.04,14.0,622,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
27.0,70451.0,6,6971.0,10.01,0.1,8.0,700,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,61213.0,0,7800.0,6.62,0.13,3.0,664,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26.0,136663.0,2,3160.0,11.01,0.02,3.0,598,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
30.0,108831.0,8,10000.0,14.2,0.09,10.0,720,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
33.0,68257.0,8,16000.0,6.37,0.23,8.0,587,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
28.0,44294.0,8,22230.0,14.08,0.5,5.0,610,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
27.0,42871.0,4,1800.0,6.22,0.04,4.0,595,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
34.0,76349.0,14,13200.0,9.25,0.17,9.0,685,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
31.0,50101.0,6,4000.0,10.34,0.08,9.0,692,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
24.0,94476.0,1,5797.0,11.01,0.06,3.0,676,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23.0,55066.0,3,9437.0,13.17,0.17,3.0,705,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
38.0,63672.0,16,9600.0,8.85,0.15,12.0,700,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
27.0,72920.0,4,10000.0,8.0,0.14,7.0,705,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23.0,60763.0,0,7000.0,10.7,0.12,3.0,648,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30.0,39201.0,3,6000.0,11.96,0.15,9.0,627,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
30.0,151020.0,6,3069.0,12.74,0.02,7.0,632,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
23.0,30040.0,4,4000.0,11.18,0.13,4.0,614,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
26.0,102794.0,1,10000.0,11.66,0.1,2.0,617,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
31.0,66920.0,5,15868.0,11.01,0.24,7.0,631,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,43633.0,13,18148.0,9.53,0.42,11.0,666,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
26.0,113669.0,0,15072.0,6.58,0.13,3.0,691,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32.0,29634.0,8,3500.0,12.99,0.12,5.0,645,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
37.0,78737.0,9,9000.0,9.88,0.11,14.0,580,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
25.0,33212.0,2,7300.0,11.37,0.22,4.0,620,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
29.0,126959.0,9,15000.0,13.77,0.12,5.0,679,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
22.0,40950.0,0,10000.0,11.78,0.24,4.0,674,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
21.0,24632.0,0,4430.0,8.84,0.18,4.0,554,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
25.0,108892.0,0,9572.0,13.03,0.09,4.0,703,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30.0,41777.0,7,4000.0,11.13,0.1,9.0,649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
22.0,63449.0,0,12000.0,12.03,0.19,3.0,668,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
29.0,48812.0,8,3213.0,9.26,0.07,7.0,586,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24.0,128246.0,3,15000.0,7.49,0.12,3.0,710,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33.0,207697.0,9,15931.0,9.68,0.08,8.0,609,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
29.0,109131.0,5,7144.0,6.5,0.07,6.0,641,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
35.0,198375.0,10,7729.0,10.8,0.04,12.0,712,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38.0,104949.0,13,17791.0,7.47,0.17,10.0,641,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
27.0,26875.0,0,6000.0,6.53,0.22,6.0,627,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.0,105683.0,2,10000.0,7.19,0.09,4.0,636,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
43.0,57102.0,19,7500.0,6.94,0.13,12.0,656,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
25.0,70092.0,1,4000.0,9.05,0.06,5.0,689,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24.0,130357.0,3,8000.0,11.95,0.06,4.0,603,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25.0,72992.0,0,17000.0,7.63,0.23,3.0,647,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
27.0,90201.0,5,15000.0,11.57,0.17,5.0,531,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25.0,89422.0,1,24170.0,11.38,0.27,3.0,721,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
23.0,27439.0,0,2500.0,11.69,0.09,2.0,560,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31.0,88600.0,6,6870.0,7.8,0.08,8.0,617,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27.0,32216.0,5,5000.0,11.79,0.16,6.0,628,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
30.0,85333.0,10,10000.0,9.56,0.12,8.0,644,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30.0,89526.0,8,10000.0,8.92,0.11,6.0,727,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23.0,110550.0,0,12000.0,8.94,0.11,3.0,668,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31.0,79400.0,8,7000.0,8.76,0.09,7.0,687,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
35.0,72859.0,15,6000.0,8.11,0.08,13.0,661,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
28.0,125536.0,6,10000.0,14.24,0.08,9.0,683,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,48851.0,3,6400.0,9.3,0.13,6.0,683,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
25.0,115157.0,1,4000.0,7.91,0.03,4.0,697,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23.0,42553.0,0,4000.0,11.26,0.09,4.0,591,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
24.0,121065.0,2,6000.0,13.55,0.05,3.0,517,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
26.0,103063.0,0,4438.0,7.44,0.04,5.0,657,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23.0,104134.0,0,6000.0,10.0,0.06,4.0,588,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
29.0,79186.0,5,2500.0,12.35,0.03,7.0,623,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23.0,105243.0,0,1853.0,8.52,0.02,4.0,616,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26.0,96952.0,0,17000.0,12.89,0.18,5.0,629,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
27.0,88556.0,5,20097.0,12.9,0.23,4.0,638,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
30.0,33949.0,6,7000.0,8.59,0.21,8.0,631,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30.0,181301.0,7,3979.0,9.02,0.02,5.0,694,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
25.0,179943.0,1,7112.0,10.09,0.04,3.0,632,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
23.0,51384.0,2,5388.0,11.69,0.1,4.0,669,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
25.0,97040.0,2,6000.0,8.34,0.06,4.0,551,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24.0,94429.0,0,12000.0,6.36,0.13,4.0,544,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
28.0,48954.0,5,3200.0,10.25,0.07,5.0,632,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
53.0,55455.0,29,5961.0,12.35,0.11,22.0,597,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
24.0,37425.0,0,1000.0,8.0,0.03,2.0,644,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37.0,79070.0,17,12000.0,14.92,0.15,14.0,614,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
37.0,48949.0,15,5000.0,11.1,0.1,13.0,635,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23.0,75780.0,0,2026.0,14.4,0.03,2.0,673,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27.0,101874.0,3,7212.0,10.92,0.07,10.0,644,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
26.0,207497.0,7,12000.0,11.49,0.06,4.0,659,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
35.0,70632.0,12,7500.0,11.61,0.11,14.0,703,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
26.0,152320.0,2,14970.0,8.24,0.1,4.0,602,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
31.0,109905.0,10,12000.0,8.21,0.11,6.0,570,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40.0,115262.0,15,5000.0,10.65,0.04,16.0,583,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
25.0,94569.0,0,8000.0,6.62,0.08,3.0,702,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25.0,55022.0,1,7500.0,8.86,0.14,3.0,627,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
23.0,49003.0,2,7500.0,12.05,0.15,4.0,649,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
24.0,90850.0,0,2000.0,9.99,0.02,4.0,615,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29.0,87755.0,3,28424.0,14.17,0.32,10.0,534,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
31.0,124504.0,8,14868.0,10.87,0.12,7.0,545,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
26.0,72324.0,1,6000.0,11.2,0.08,3.0,560,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23.0,39446.0,0,9542.0,13.03,0.24,4.0,702,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
25.0,52217.0,1,12000.0,11.4,0.23,3.0,515,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
25.0,72872.0,2,7000.0,8.43,0.1,3.0,654,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
35.0,94498.0,11,10000.0,7.35,0.11,8.0,670,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
25.0,120678.0,0,7000.0,6.73,0.06,3.0,629,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
34.0,151124.0,10,20000.0,11.13,0.13,11.0,681,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29.0,91715.0,6,13094.0,10.2,0.14,8.0,664,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
28.0,50186.0,7,2000.0,13.43,0.04,8.0,637,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30.0,69542.0,9,22612.0,9.79,0.33,8.0,617,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
30.0,145275.0,6,12000.0,11.0,0.08,6.0,558,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
26.0,38315.0,5,6400.0,7.71,0.17,4.0,644,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
22.0,54892.0,0,5000.0,7.26,0.09,4.0,609,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
23.0,104450.0,0,16000.0,11.95,0.15,3.0,624,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
23.0,65968.0,0,3000.0,11.01,0.05,4.0,663,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
37.0,72907.0,14,7000.0,6.58,0.1,12.0,686,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26.0,69295.0,2,8000.0,6.4,0.12,5.0,666,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
61.0,102875.0,41,9000.0,10.0,0.09,22.0,605,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
34.0,104165.0,13,8449.0,8.6,0.08,11.0,590,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
40.0,51337.0,20,7000.0,13.56,0.14,14.0,724,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32.0,85193.0,8,13000.0,7.63,0.15,9.0,658,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
23.0,95036.0,0,13952.0,13.04,0.15,3.0,702,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24.0,106427.0,0,6727.0,11.43,0.06,4.0,575,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
24.0,59690.0,3,10000.0,14.94,0.17,4.0,651,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24.0,99234.0,1,14484.0,7.89,0.15,3.0,559,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
24.0,25489.0,3,6033.0,15.84,0.24,5.0,523,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
34.0,91099.0,10,4000.0,13.92,0.04,7.0,661,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,50274.0,0,6461.0,11.16,0.13,4.0,590,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
22.0,31385.0,2,7000.0,6.98,0.22,3.0,676,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
39.0,37058.0,16,1500.0,13.21,0.04,13.0,704,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,48820.0,0,2000.0,11.59,0.04,3.0,626,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
33.0,37091.0,9,5000.0,8.34,0.13,9.0,667,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
35.0,79062.0,10,6000.0,7.21,0.08,10.0,723,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
30.0,51275.0,3,10000.0,11.01,0.2,8.0,645,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
27.0,76405.0,4,25000.0,12.79,0.33,5.0,474,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
24.0,124297.0,3,5000.0,14.7,0.04,4.0,575,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
29.0,48965.0,8,18000.0,10.42,0.37,6.0,676,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22.0,43363.0,0,4992.0,11.0,0.12,3.0,527,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
24.0,51998.0,3,12581.0,10.71,0.24,4.0,588,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
34.0,95730.0,9,15000.0,14.42,0.16,11.0,680,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
31.0,97129.0,3,2000.0,10.02,0.02,7.0,689,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
25.0,62274.0,1,7096.0,10.41,0.11,7.0,578,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
32.0,173012.0,10,10000.0,7.76,0.06,7.0,670,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
30.0,95344.0,8,10000.0,10.63,0.1,7.0,659,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,67108.0,0,15000.0,11.9,0.22,3.0,557,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
27.0,81495.0,3,10000.0,10.76,0.12,5.0,679,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
22.0,60449.0,0,5170.0,7.98,0.09,2.0,577,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
31.0,96662.0,11,6000.0,7.3,0.06,10.0,669,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,85367.0,0,24087.0,10.04,0.28,4.0,704,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36.0,97000.0,14,6000.0,11.04,0.06,11.0,609,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26.0,102979.0,3,2000.0,12.5,0.02,6.0,613,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24.0,36896.0,5,8533.0,12.51,0.23,3.0,662,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23.0,101871.0,0,22603.0,11.88,0.22,3.0,669,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
26.0,32288.0,0,2000.0,13.04,0.06,5.0,639,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
29.0,116228.0,2,20000.0,10.14,0.17,6.0,610,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
25.0,57381.0,0,4000.0,6.62,0.07,4.0,576,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
28.0,110046.0,7,13467.0,13.21,0.12,6.0,651,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
32.0,30829.0,9,3553.0,9.97,0.12,7.0,603,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
29.0,46480.0,8,6500.0,9.92,0.14,9.0,651,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
31.0,172336.0,7,24796.0,14.82,0.14,7.0,651,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23.0,78896.0,1,5148.0,10.18,0.07,4.0,644,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30.0,61096.0,10,5003.0,11.1,0.08,5.0,695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
38.0,150912.0,19,12000.0,7.66,0.08,14.0,678,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32.0,61497.0,8,8000.0,10.63,0.13,9.0,699,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
28.0,98070.0,7,8356.0,8.03,0.09,8.0,511,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
26.0,242034.0,3,13965.0,7.93,0.06,5.0,620,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22.0,76407.0,0,4743.0,9.94,0.06,4.0,647,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
28.0,127306.0,3,17850.0,9.97,0.14,5.0,686,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24.0,91019.0,2,29901.0,10.86,0.33,4.0,672,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
23.0,61085.0,0,10000.0,10.99,0.16,3.0,653,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
24.0,101825.0,0,4264.0,6.85,0.04,4.0,582,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
23.0,86154.0,4,10000.0,7.98,0.12,3.0,575,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
25.0,44219.0,0,10000.0,11.14,0.23,4.0,698,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,54159.0,2,12000.0,14.75,0.22,4.0,691,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
28.0,48561.0,9,5000.0,12.79,0.1,10.0,659,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
